Time,Learning rate,Train loss,Validation loss,MAE_energy-train,MAE_forces-train,MAE_energy-validation,MAE_forces-validation
52625.499839544296,0.0008847359999999999,0.015988599356436636,0.0204788757102463,0.18441154503651028,0.057442995315307784,0.24041957942431927,0.05904985625587265
53293.210134506226,0.0008847359999999999,0.015210352342145106,0.017074264347271,0.174940351190947,0.05700008579423523,0.18527731780208534,0.05953768632440064
53975.15223431587,0.0008847359999999999,0.015441225611213607,0.016702965023829452,0.17692684887438176,0.05727393055162695,0.1858307109013015,0.058694377180769405
54656.01291847229,0.0008847359999999999,0.014952681583713115,0.015683951403563667,0.17358517877266036,0.056456155456884954,0.17287396880086928,0.05819982501754704
55334.46151185036,0.0008847359999999999,0.015408770686379256,0.016642534738171733,0.178506448921388,0.056846966240175434,0.18198808424617635,0.05912959066642294
56013.11519527435,0.0008847359999999999,0.01529084387740849,0.017043268740673537,0.17581305052235888,0.05689575732875194,0.19511937864616288,0.058838994938932236
56688.52901124954,0.0008847359999999999,0.015331986213892522,0.016236916803441588,0.17713661355804106,0.056723360173085664,0.1878199981599754,0.057365195645853
57365.63262748718,0.0008847359999999999,0.014702946796361175,0.01560174809083839,0.17125136950372638,0.05634708705786596,0.1734305611628477,0.05775179963894474
58076.43109512329,0.0008847359999999999,0.01463076973067515,0.021306067019710738,0.16992053353342645,0.05623620682613322,0.2579217082297078,0.05811970406189165
58767.34032869339,0.0008847359999999999,0.014445051578360785,0.01723785096503293,0.167134767385342,0.05601709768474135,0.18857475843871832,0.058791253163599816
59454.12518119812,0.0008847359999999999,0.015284409293701725,0.01993899902074575,0.17840269585203922,0.056286795095183924,0.2045741666149735,0.06115925308898976
60184.34841132164,0.0008847359999999999,0.014216505119042953,0.015235990183434012,0.1655473702877351,0.055835827838077084,0.16955343952839239,0.05766749122631728
60891.06594824791,0.0008847359999999999,0.01451257083669626,0.01555184887893678,0.17011712168962018,0.055745728706797455,0.165417448451206,0.058670131351639974
61569.24850296974,0.0008847359999999999,0.013869938864977938,0.015100132732863212,0.16212839977481178,0.05535980017149598,0.16694851419958393,0.05753622216559593
62187.27984833717,0.0008847359999999999,0.014456693207143103,0.022548312298189495,0.16909966907962173,0.05562167215852844,0.24944897844151373,0.061539632257863804
62856.336141586304,0.0008847359999999999,0.014755248225091486,0.017341267717801458,0.16866869001432153,0.056291693181342216,0.20407763405768098,0.057747209606543226
63534.95167326927,0.0008847359999999999,0.013731577817610982,0.014684948240237092,0.16204781628838558,0.055078681595037815,0.1605737966466464,0.05731828388563217
64215.48499298096,0.0008847359999999999,0.01402252071751811,0.016971604611692982,0.16537947436705824,0.05522136749008203,0.1980901789151322,0.05765014424333663
64879.15498948097,0.0008847359999999999,0.014373606435618783,0.014422379678406021,0.16656341116697784,0.055764888715641656,0.15959652876402333,0.05645935611856172
65559.84898614883,0.0008847359999999999,0.013304553309894714,0.014742781613618233,0.15676004754258946,0.05454425483902344,0.16720439803748252,0.056419552206099476
66236.91158938408,0.0008847359999999999,0.013726588310752913,0.018434670783584215,0.16102915520297398,0.05500273495399144,0.2103204098034341,0.05823662544295824
66921.16858506203,0.0008847359999999999,0.01363007250727975,0.017345941391822797,0.16116655531620994,0.05465074701458173,0.20453100920813602,0.05769037246133152
67604.52830600739,0.0008847359999999999,0.013871894389084358,0.017135393098824014,0.1637675996701909,0.054997121038851855,0.20171182085531822,0.05612008199095252
68283.58044457436,0.0008847359999999999,0.013837640480929773,0.01748384925604334,0.1630858307644715,0.05505453679041052,0.18870203178899106,0.05910088876670221
68960.69923520088,0.0008847359999999999,0.01331082042635149,0.015420427261459368,0.15553836803822482,0.05460287552137447,0.17194655746669257,0.05777920226119769
69590.57541656494,0.0008493465599999999,0.013215978979422017,0.014165601168122266,0.15563183301107156,0.054300061465163335,0.16242313036180492,0.0553010164703982
70288.63156986237,0.0008493465599999999,0.013266102355496702,0.015390323483519583,0.15686023451782066,0.05426333223214017,0.17581670538106828,0.05645144322684547
70968.44545221329,0.0008493465599999999,0.012613949391219563,0.018007253341809897,0.1489128236129033,0.05375557028539165,0.19100779627445552,0.058906841855707215
71669.77578163147,0.0008493465599999999,0.013285678170455935,0.01431546767383989,0.1550393460545954,0.05442789192193327,0.16027411206106515,0.05597119826658741
72344.34622454643,0.0008493465599999999,0.012981078602680189,0.014964730995278355,0.15467728484619062,0.053873233854026904,0.16959397012622118,0.05711568502740814
73016.98994016647,0.0008493465599999999,0.012616462445410929,0.01446809810090501,0.14980972384721294,0.053513629567503496,0.16543662758297115,0.055869852369457296
73684.15479826927,0.0008493465599999999,0.012726477028924916,0.014735508789712895,0.15164222770232458,0.05360179193928424,0.16844621978500635,0.056417090470152295
74335.9553899765,0.0008153726975999999,0.012848140308566533,0.01670253528567952,0.15273770426395747,0.053733571785670134,0.20020021915747246,0.055379900554604476
75012.12355589867,0.0008153726975999999,0.012150588859381199,0.016659774125391248,0.14525305295130694,0.05284715260448217,0.20539870271489638,0.05648069718391981
75686.0939772129,0.0008153726975999999,0.012297700803816942,0.015770517390617977,0.14678909312970181,0.05307031335267966,0.1798073299564932,0.0579865898180284
76352.68774628639,0.0008153726975999999,0.012240902872684343,0.013869860748852257,0.1458154289337796,0.052892826302721734,0.1565100016428862,0.05521111673020222
77018.68714022636,0.0008153726975999999,0.012285167466214013,0.017108611883699,0.14653673551971813,0.05304753122723794,0.19553743097067347,0.05696130797960053
77692.80584454536,0.0008153726975999999,0.012596993500295027,0.014967569918812762,0.14892076829303563,0.053114173824921736,0.17192171683582427,0.05671016822538602
78369.58113408089,0.0008153726975999999,0.012065089963605247,0.014716082193312654,0.14486615528552693,0.052596588602326994,0.16888271496235197,0.05595513684370392
79047.37823414803,0.0008153726975999999,0.01252862829496022,0.014583229571872875,0.14950616470277114,0.053180040841181275,0.16957825437081087,0.05543646072846496
79733.65575790405,0.0008153726975999999,0.012234565569665757,0.015473403145116891,0.14505675475944654,0.052909001106702755,0.16928783170075917,0.057429459243341856
80403.81536269188,0.0008153726975999999,0.011600381895841375,0.013503741322706955,0.13836810419093853,0.05217202394484775,0.14946890282210457,0.055144411299830304
81073.1809668541,0.0008153726975999999,0.011617324611623446,0.013904313574977593,0.13852830867530627,0.05231489514365813,0.16108948142601726,0.05489223930254464
81748.29323244095,0.0008153726975999999,0.011625477164779357,0.013366210755084871,0.13898277189278432,0.052189134662559665,0.14300691105040905,0.05549121588488861
82439.05285000801,0.0008153726975999999,0.012217250456248795,0.014478795063468384,0.14651280234328756,0.05274971019753036,0.1680450311133785,0.05542159370323091
83101.236941576,0.0008153726975999999,0.011819862678846566,0.014848799795486582,0.1426541461732791,0.05210308689007949,0.16833774222804393,0.05613100761181647
83781.6638622284,0.0008153726975999999,0.011357906919306085,0.013244489412499285,0.13604798074020893,0.051793283926970066,0.14549795259143075,0.055267587009852216
84457.56187486649,0.0008153726975999999,0.011544031840958952,0.014012256880052957,0.13941456086490764,0.051918396460595234,0.1500422241639499,0.056217372128558506
85130.08251142502,0.0008153726975999999,0.011429254186432748,0.013827640643059858,0.13606940324909153,0.05198905498070682,0.15868369338560695,0.05529005696184646
85796.31038379669,0.0008153726975999999,0.011578925061121749,0.014299739017878227,0.14034806032884672,0.051828943336239046,0.163754675358748,0.0556712287887137
86475.05441021919,0.0008153726975999999,0.01181232539473368,0.013207865812268856,0.14225462823814228,0.05201440409579748,0.14845015714559423,0.054734529900649996
87150.15499615669,0.0008153726975999999,0.011307172963406664,0.014348297994182361,0.13542134003418088,0.0516825877389013,0.1704993222446554,0.05437655688803564
87816.73271417618,0.0008153726975999999,0.011423642352189331,0.015242253060700222,0.1384194898885656,0.05162197805077174,0.1754813074053385,0.056867427101793426
88507.57997322083,0.0008153726975999999,0.01204799411162627,0.013342706644500026,0.1425903254284102,0.052472085622036445,0.1541877123672615,0.05460307916129968
89206.71873140335,0.0008153726975999999,0.011028012431608081,0.014390162840865158,0.13358325643682697,0.05114213380440222,0.17320092759982655,0.05448530937325195
89908.71836876869,0.0008153726975999999,0.010979934313999408,0.013474976758038897,0.13310893564579301,0.05115858465065811,0.15600727661850405,0.05444861856532693
90594.58858346939,0.0008153726975999999,0.0112749592121873,0.013579788217278456,0.13744678226348858,0.05135814184408155,0.15764631461972586,0.05481298905249374
91283.27725243568,0.0007827577896959998,0.010697034011934996,0.013246759398433408,0.12928837574361432,0.05074936190696533,0.15204718245313809,0.05431178195770009
91957.32926368713,0.0007827577896959998,0.01134315666801629,0.014213105373128343,0.13822679326551401,0.05122348175569075,0.16864100331033,0.05458670959564008
92633.19439220428,0.0007827577896959998,0.010946427594936026,0.013300461140792795,0.13353465315098081,0.050809575239805754,0.15124468899956722,0.05476232172110204
93318.01129293442,0.0007827577896959998,0.010716567970058016,0.013666918554789175,0.1297218071098502,0.05056729325427096,0.15612088470658314,0.054795687711476276
94040.90779829025,0.0007827577896959998,0.01056674562010167,0.013330297949246376,0.12761322967683777,0.05053599842233554,0.14808344214979455,0.05519085181516318
94794.47959089279,0.0007827577896959998,0.01125275030145744,0.0135546999189645,0.1371836293530106,0.0509970033116028,0.1531868905354605,0.054772647081878977
95551.39418911934,0.0007514474781081598,0.010231220334096722,0.012750379392995233,0.12314735243789204,0.050062231911381955,0.13715632692183802,0.0549392203396173
96269.71346497536,0.0007514474781081598,0.010522990800308916,0.016882531422754272,0.12833451947536756,0.05023759305484366,0.19740988808002136,0.05716369975557762
97015.38717794418,0.0007514474781081598,0.01124961516636793,0.013151433847839735,0.1368490357713556,0.050999865868404846,0.1491175247282082,0.054250245415276316
97738.06024670601,0.0007514474781081598,0.010364696829002484,0.013749892256331553,0.12540971474426388,0.05004223373168578,0.16009104097691493,0.05391923717208178
98426.83852314949,0.0007514474781081598,0.010389770801008176,0.014583286807028629,0.12635891479576902,0.04997875591512533,0.16931377238965672,0.05550512932205611
99119.1282260418,0.0007514474781081598,0.010400242692773284,0.013306727100487319,0.12572289167238482,0.05013053459344263,0.1578525242970552,0.053924298687469424
99805.9896607399,0.0007514474781081598,0.010681831982938157,0.014262173560361002,0.1318387479738501,0.05026970751990255,0.1763364510315061,0.05451284920322499
100483.18071627617,0.0007213895789838333,0.009897349672033108,0.013250255936319963,0.1198659495385467,0.04935285043561125,0.15093247060445614,0.05448606242920107
101159.81815886497,0.0007213895789838333,0.010183573968265665,0.014106227150205146,0.12413970372943144,0.04962699347139182,0.1626617290863097,0.05515319768630114
101838.15866756439,0.0007213895789838333,0.0099404950907842,0.012976838889209995,0.12025977822396586,0.04949223460647828,0.13976406780120829,0.05461200512675409
102521.14503860474,0.0007213895789838333,0.010107802004254698,0.013990164128181437,0.12309411707304413,0.04966093478515323,0.15610966585883124,0.05552781434473416
103194.74123740196,0.0007213895789838333,0.010137691085757888,0.012653532786176806,0.12274079892777057,0.04979472764936398,0.14073667569848777,0.05371747873240202
103884.10609841347,0.0007213895789838333,0.010087815542102523,0.012509179360565992,0.12287345951013048,0.049514713929621965,0.14370864205388442,0.05346052662748071
104596.50357866287,0.0007213895789838333,0.010235641220284006,0.012874700448881522,0.12451856044442883,0.04955435404226813,0.14349902742910353,0.054100274738709465
105338.72514438629,0.0007213895789838333,0.009686202306731085,0.012414998575621653,0.11636458981823564,0.049156683868378445,0.1408526340237947,0.05341572624416604
106057.0556461811,0.0007213895789838333,0.01011359850327946,0.012368719538054499,0.1251493372066904,0.04942690538630278,0.13649318739917837,0.05351472851662326
106731.57925128937,0.0007213895789838333,0.009727817455794513,0.01261829476192798,0.11905310055852948,0.04897035793062222,0.14277274943425872,0.05369417297805269
107409.96472024918,0.0007213895789838333,0.010099637881043027,0.012324411867297139,0.12525761356391135,0.04933914722710016,0.14094129309476708,0.053121995303021474
108089.79184174538,0.0007213895789838333,0.009830335284334472,0.01355225263001637,0.12149024984557827,0.04901894051384827,0.16416145887817143,0.054148040353014674
108769.64149403572,0.0007213895789838333,0.00976768771221753,0.012869046463744847,0.11922655600803807,0.04902696002794956,0.15098788475071503,0.05358034797634103
109480.89754724503,0.0007213895789838333,0.00978651035438364,0.013279356787031106,0.11958835425523276,0.049080605222606544,0.15552945264720355,0.053142080502526744
110226.7757692337,0.0007213895789838333,0.009677574003345237,0.013477210157412786,0.11790888198912339,0.04888291739864495,0.16242997837876433,0.053319763970386756
110975.08261394501,0.0007213895789838333,0.009672406202901196,0.012910722187829127,0.11889490832074026,0.04894107608172639,0.1465149090229336,0.05399233581553464
111712.11093449593,0.0007213895789838333,0.009760547523246257,0.012694777796746935,0.12051601976759678,0.04872962455184633,0.14160823149279314,0.053796917488182744
112407.83489274979,0.00069253399582448,0.009456006810190746,0.012451925248900401,0.11612946976251184,0.04844301186076606,0.14055095201687903,0.05380922229031972
113103.09852385521,0.00069253399582448,0.009596116583280941,0.014067618150062066,0.11788232222170242,0.04869618734250662,0.1610060747272434,0.05477051673000568
113792.09916782379,0.00069253399582448,0.009586614984799976,0.012271973902175895,0.11902777667453598,0.048410647200132925,0.14036409451555068,0.05317593716951584
114479.96379756927,0.00069253399582448,0.00966065256758444,0.012422217070754644,0.11789190727149171,0.04864992126332286,0.14397797537815485,0.052932167797886856
115168.99090456963,0.00069253399582448,0.009433208771687485,0.012071959512791238,0.11445525366834844,0.04850774413528556,0.1364832025349802,0.052941042805471794
115843.46311068535,0.00069253399582448,0.009401902191311724,0.013013431360515639,0.11541583654850936,0.048322032291089737,0.14681957214973396,0.05415948927966233
116534.29480409622,0.00069253399582448,0.009420905418324167,0.011888998659640297,0.11596633863168787,0.04837708054619346,0.13377696248458773,0.05267805148601128
117215.68432974815,0.00069253399582448,0.009345727663908147,0.014062196154519672,0.11665939446915839,0.04800452825624644,0.164463881648965,0.05394583956579127
117883.20705866814,0.00069253399582448,0.00923352744770957,0.013586496767617766,0.1144111140579433,0.04793386782737577,0.1640984889652743,0.05314763100840541
118560.0716073513,0.00069253399582448,0.00955597504773886,0.013246030464602949,0.11648033336437581,0.04855267985270139,0.16544530383906747,0.05231271074876453
119238.77032446861,0.00069253399582448,0.009094958605791018,0.012485141981609656,0.11237041057908091,0.04772453821971917,0.1376678541546005,0.05374401798150258
119916.93794107437,0.00069253399582448,0.00947912144191821,0.012182589253784199,0.11729101916686294,0.048359178743617365,0.14048473973588801,0.05274255313794694
120581.46874284744,0.00069253399582448,0.009704933276340356,0.012418570734468027,0.11884345005416622,0.04857277744222295,0.13726051599663275,0.05377582062895094
121263.13448476791,0.0006648326359915007,0.008911802758755324,0.012198077447610225,0.10797082818776933,0.04768556306168167,0.13501685632746802,0.05354515541821519
121929.94865512848,0.0006648326359915007,0.00899989066559123,0.01170976727952722,0.11015353243308937,0.04771136921383809,0.1322924295645925,0.052365389868854605
122598.1360502243,0.0006648326359915007,0.009084356934863862,0.012245189887851692,0.11206222094405639,0.04766632365578544,0.14086962076357812,0.05300914448729844
123281.23862981796,0.0006648326359915007,0.009087038869287632,0.012801307564142637,0.11086392552147185,0.04793518656880665,0.14717050498797954,0.05378771272433801
123950.83898115158,0.0006648326359915007,0.008961789427382311,0.012594190947127491,0.11083161209549956,0.04743809326041955,0.1401687036535461,0.053761257732837985
124634.93348526955,0.0006648326359915007,0.008982019363291158,0.012084034266671777,0.11107425203827921,0.0474510120487559,0.14443103658226406,0.0522061803172345
125319.4905474186,0.0006648326359915007,0.009194948140514745,0.01314294746840296,0.1132651158674802,0.04774024467523689,0.15810812097371285,0.05279831792297388
126001.97306728363,0.0006648326359915007,0.00870325133176478,0.01523321238629262,0.10636348733708875,0.04713346952529157,0.19858870864459535,0.05283989876700611
126678.70130729675,0.0006382393305518406,0.008814329429390304,0.013153512612140934,0.10965723723542994,0.047052638432757615,0.15010683257777577,0.05339818810722072
127345.4149324894,0.0006382393305518406,0.008794153156032717,0.011684473872471875,0.10779954610035981,0.04728028703561421,0.12780350785408046,0.05270546101797058
128016.83491396904,0.0006382393305518406,0.008542590254247383,0.012085169037179882,0.10522371845880729,0.0468638600212503,0.13625057352515782,0.05284506642559018
128704.54025173187,0.0006382393305518406,0.008818302918614846,0.011555505135771225,0.10876088397787881,0.04724707616310784,0.12713530968405076,0.052460648066881624
129370.24382996559,0.0006382393305518406,0.008783724011304641,0.012888561908197045,0.10931409241559846,0.04702180624593667,0.14878461178730393,0.05381338915422887
130038.9021654129,0.0006382393305518406,0.008565094828931707,0.011942726336443915,0.1046846093888535,0.04683963964587637,0.13617530164961564,0.05234527401785313
130718.10725045204,0.0006382393305518406,0.009119181049310017,0.011921195526242956,0.11426382014986583,0.04737196870187419,0.14082501621358462,0.051839312680660735
131375.81383514404,0.0006382393305518406,0.008601460980822026,0.011681227046804129,0.10691128764411034,0.04677763742266043,0.1362091220180479,0.05183942356638416
132045.49572110176,0.0006382393305518406,0.008905873341689033,0.012470396280356826,0.11046004759416636,0.04720569141461045,0.13675641508993178,0.05418911603045714
